Id,Label,Type,MovieCount,Genres
장혁준_Act_1,장혁준,Actor,2,"['액션', '멜로/로맨스', '코미디', '범죄']"
이경선_Act_1,이경선,Actor,1,['드라마']
이상희_Act_1,이상희,Actor,3,"['액션', '스릴러', '드라마', '공포(호러)', '판타지', '멜로/로맨스']"
연원모_Act_1,연원모,Actor,1,"['사극', '액션']"
우아름_Act_1,우아름,Actor,1,['드라마']
박지영_Act_1,박지영,Actor,3,"['드라마', '액션', '코미디', '범죄']"
설찬미_Act_1,설찬미,Actor,1,"['코미디', '멜로/로맨스']"
안구희_Act_1,안구희,Actor,1,"['액션', '스릴러']"
민이수_Act_1,민이수,Actor,1,"['액션', '스릴러', '범죄']"
박성현_Act_1,박성현,Actor,2,"['사극', '액션']"
이용민_Act_1,이용민,Actor,1,['드라마']
한지철_Act_1,한지철,Actor,1,"['액션', '서부극(웨스턴)', '코미디']"
강정임_Act_1,강정임,Actor,1,['드라마']
이강민_Act_1,이강민,Actor,1,"['액션', '스릴러', '범죄']"
사문영_Act_1,사문영,Actor,1,['애니메이션']
박희본_Act_1,박희본,Actor,1,['액션']
윤종구_Act_1,윤종구,Actor,1,['액션']
이정은_Act_1,이정은,Actor,1,"['공포(호러)', '스릴러']"
장래군_Act_1,장래군,Actor,1,"['코미디', '멜로/로맨스']"
셔누_Act_1,셔누,Actor,1,['다큐멘터리']
홍택근_Act_1,홍택근,Actor,2,"['액션', '드라마', '스릴러', '범죄']"
김혜영_Act_1,김혜영,Actor,1,['미스터리']
서지미_Act_1,서지미,Actor,1,"['공포(호러)', '스릴러']"
방은정_Act_1,방은정,Actor,1,['액션']
이기광_Act_1,이기광,Actor,1,['공연']
반영경_Act_1,반영경,Actor,1,['다큐멘터리']
유민주_Act_1,유민주,Actor,2,"['액션', '드라마', '코미디', '범죄']"
홍지원_Act_1,홍지원,Actor,1,"['드라마', '코미디']"
천준호_Act_1,천준호,Actor,1,"['액션', '범죄']"
전민호_Act_1,전민호,Actor,1,"['액션', '서부극(웨스턴)', '코미디']"
정정아_Act_1,정정아,Actor,2,"['액션', '코미디', '범죄', '스릴러', '멜로/로맨스']"
루안 브룸_Act_1,루안 브룸,Actor,1,['코미디']
최다형_Act_1,최다형,Actor,3,"['드라마', '범죄']"
유일한_Act_1,유일한,Actor,1,"['액션', '범죄']"
조동혁_Act_1,조동혁,Actor,2,['액션']
민지혁_Act_1,민지혁,Actor,1,"['SF', '가족', '멜로/로맨스']"
정경임_Act_1,정경임,Actor,1,"['드라마', '가족']"
강동현_Act_1,강동현,Actor,1,"['스릴러', '범죄']"
권오상_Act_1,권오상,Actor,1,"['액션', '서부극(웨스턴)', '코미디']"
오명진_Act_1,오명진,Actor,1,"['액션', '범죄']"
이하민_Act_1,이하민,Actor,1,"['드라마', '액션']"
김정팔_Act_1,김정팔,Actor,1,['드라마']
이길훈_Act_1,이길훈,Actor,1,['다큐멘터리']
장영남_Act_1,장영남,Actor,1,"['드라마', '코미디']"
추국현_Act_1,추국현,Actor,1,['드라마']
이서한_Act_1,이서한,Actor,1,"['액션', '스릴러']"
강민재_Act_1,강민재,Actor,1,"['액션', '스릴러']"
박은혜_Act_1,박은혜,Actor,1,"['SF', '가족', '멜로/로맨스']"
김명호_Act_1,김명호,Actor,1,['드라마']
채민강_Act_1,채민강,Actor,1,['드라마']
기현_Act_1,기현,Actor,1,['다큐멘터리']
백종건_Act_1,백종건,Actor,1,['드라마']
장현동_Act_1,장현동,Actor,1,"['드라마', '액션']"
천성_Act_1,천성,Actor,1,['공연']
정준하_Act_1,정준하,Actor,1,['코미디']
장규식_Act_1,장규식,Actor,1,"['액션', 'SF', '판타지']"
이학주_Act_1,이학주,Actor,1,['코미디']
한우진_Act_1,한우진,Actor,1,"['사극', '액션']"
이원선_Act_1,이원선,Actor,2,"['드라마', '코미디']"
홍은철_Act_1,홍은철,Actor,1,"['액션', '범죄']"
한상경_Act_1,한상경,Actor,5,"['액션', '드라마', '범죄']"
유승신_Act_1,유승신,Actor,1,"['공포(호러)', '미스터리']"
주용욱_Act_1,주용욱,Actor,1,"['SF', '가족', '멜로/로맨스']"
위지웅_Act_1,위지웅,Actor,1,['기타']
김한상_Act_1,김한상,Actor,1,"['사극', '액션']"
박보근_Act_1,박보근,Actor,1,['범죄']
천우희_Act_1,천우희,Actor,1,['드라마']
유창호_Act_1,유창호,Actor,1,"['액션', '서부극(웨스턴)', '코미디']"
준_Act_1,준,Actor,1,"['공연', '다큐멘터리']"
이서영_Act_1,이서영,Actor,1,['액션']
이윤규_Act_1,이윤규,Actor,1,"['스릴러', '범죄']"
정애연_Act_1,정애연,Actor,1,"['액션', '스릴러']"
박지산_Act_1,박지산,Actor,1,"['액션', '범죄']"
선종구_Act_1,선종구,Actor,2,"['액션', '범죄']"
이귀우_Act_1,이귀우,Actor,1,['드라마']
김수미_Act_1,김수미,Actor,1,['코미디']
주석태_Act_1,주석태,Actor,1,"['사극', '액션']"
이난솔_Act_1,이난솔,Actor,1,"['액션', '범죄']"
최혜진_Act_1,최혜진,Actor,1,"['공포(호러)', '스릴러']"
윤상현_Act_1,윤상현,Actor,1,['드라마']
함진성_Act_1,함진성,Actor,3,"['사극', '액션', '스릴러', '범죄']"
김혜윤_Act_1,김혜윤,Actor,1,['드라마']
이가경_Act_1,이가경,Actor,1,['기타']
이재용_Act_1,이재용,Actor,1,"['액션', '범죄']"
황현진_Act_1,황현진,Actor,1,['다큐멘터리']
고건한_Act_1,고건한,Actor,1,"['액션', '범죄']"
Le Chi Nguyen_Act_1,Le Chi Nguyen,Actor,1,"['드라마', '가족']"
심우성_Act_1,심우성,Actor,2,"['액션', '스릴러', '범죄']"
이찬희_Act_1,이찬희,Actor,1,"['액션', '범죄']"
박정숙_Act_1,박정숙,Actor,2,"['액션', '코미디', '범죄', '스릴러', '멜로/로맨스']"
김병옥_Act_1,김병옥,Actor,1,"['액션', '스릴러', '범죄']"
한홍구_Act_1,한홍구,Actor,1,['다큐멘터리']
이민호_Act_1,이민호,Actor,1,"['코미디', '멜로/로맨스']"
김충만_Act_1,김충만,Actor,1,"['액션', '범죄']"
하성광_Act_1,하성광,Actor,1,['코미디']
여민구_Act_1,여민구,Actor,1,"['스릴러', '범죄']"
백승원_Act_1,백승원,Actor,1,"['드라마', '가족']"
아오키 무네타카_Act_1,아오키 무네타카,Actor,1,"['액션', '범죄']"
이건구_Act_1,이건구,Actor,2,"['액션', '코미디']"
이선자_Act_1,이선자,Actor,1,['다큐멘터리']
정명진_Act_1,정명진,Actor,1,"['액션', '범죄']"
안재만_Act_1,안재만,Actor,1,"['액션', '범죄']"
최윤슬_Act_1,최윤슬,Actor,1,"['스릴러', '범죄']"
김희성_Act_1,김희성,Actor,1,"['드라마', '액션']"
장근철_Act_1,장근철,Actor,1,['액션']
한아름_Act_1,한아름,Actor,1,"['공포(호러)', '스릴러', '미스터리']"
안성기_Act_1,안성기,Actor,4,"['사극', '액션', '드라마']"
구재연_Act_1,구재연,Actor,1,"['액션', '코미디']"
박선애_Act_1,박선애,Actor,2,"['사극', '액션', '드라마']"
김영노_Act_1,김영노,Actor,1,"['드라마', '액션']"
서이라_Act_1,서이라,Actor,1,['액션']
이상호_Act_1,이상호,Actor,4,"['사극', '액션', '드라마']"
박세정_Act_1,박세정,Actor,1,"['공포(호러)', '미스터리']"
정호진_Act_1,정호진,Actor,2,"['액션', '범죄']"
임영희_Act_1,임영희,Actor,1,"['공포(호러)', '스릴러']"
유신_Act_1,유신,Actor,1,"['드라마', '스릴러']"
국형_Act_1,국형,Actor,1,"['액션', '범죄']"
문소리_Act_1,문소리,Actor,1,['드라마']
진서연_Act_1,진서연,Actor,1,"['스릴러', '범죄']"
박혁권_Act_1,박혁권,Actor,2,"['드라마', '액션']"
김시후_Act_1,김시후,Actor,1,"['액션', '범죄']"
남진복_Act_1,남진복,Actor,1,"['액션', '범죄']"
황정윤_Act_1,황정윤,Actor,1,"['액션', '범죄']"
손승범_Act_1,손승범,Actor,1,"['액션', '범죄']"
나종민_Act_1,나종민,Actor,2,"['드라마', '가족']"
김우빈_Act_1,김우빈,Actor,2,"['기타', '액션', '판타지', 'SF']"
오창후_Act_1,오창후,Actor,3,"['사극', '액션', '드라마']"
김노진_Act_1,김노진,Actor,1,['멜로/로맨스']
강애심_Act_1,강애심,Actor,2,"['드라마', '스릴러', '미스터리']"
박성웅_Act_1,박성웅,Actor,3,"['액션', '스릴러', '코미디']"
오채아_Act_1,오채아,Actor,1,"['공포(호러)', '멜로/로맨스']"
곽경민_Act_1,곽경민,Actor,2,"['액션', '코미디', '범죄', '스릴러', '멜로/로맨스']"
전운종_Act_1,전운종,Actor,2,"['드라마', '액션', '사극']"
전시우_Act_1,전시우,Actor,1,"['액션', '범죄']"
박준환_Act_1,박준환,Actor,2,"['액션', '멜로/로맨스']"
박서연_Act_1,박서연,Actor,1,"['코미디', '멜로/로맨스']"
강길우_Act_1,강길우,Actor,3,"['액션', '범죄', '기타', '드라마', '가족', '멜로/로맨스']"
김재범_Act_1,김재범,Actor,1,"['액션', '스릴러']"
정미혜_Act_1,정미혜,Actor,1,['드라마']
강춘성_Act_1,강춘성,Actor,1,"['액션', '스릴러']"
조광욱_Act_1,조광욱,Actor,1,['액션']
고민시_Act_1,고민시,Actor,1,['액션']
김응수_Act_1,김응수,Actor,1,"['코미디', '멜로/로맨스']"
이정미_Act_1,이정미,Actor,1,['드라마']
김문조_Act_1,김문조,Actor,1,"['액션', 'SF', '판타지']"
류경현_Act_1,류경현,Actor,1,"['드라마', '액션']"
안정호_Act_1,안정호,Actor,1,"['액션', '서부극(웨스턴)', '코미디']"
김범석_Act_1,김범석,Actor,2,"['액션', '드라마']"
모그_Act_1,모그,Actor,1,['액션']
김수진_Act_1,김수진,Actor,3,"['드라마', '공포(호러)', '스릴러', '미스터리']"
양시현_Act_1,양시현,Actor,1,"['드라마', '액션']"
남다름_Act_1,남다름,Actor,1,['코미디']
이미도_Act_1,이미도,Actor,3,"['드라마', '코미디', '멜로/로맨스']"
김리우_Act_1,김리우,Actor,3,"['액션', '드라마', '범죄']"
이상욱_Act_1,이상욱,Actor,1,['코미디']
성기윤_Act_1,성기윤,Actor,1,['뮤지컬']
한동국_Act_1,한동국,Actor,3,"['액션', '드라마', '범죄']"
손범서_Act_1,손범서,Actor,1,['멜로/로맨스']
손화령_Act_1,손화령,Actor,1,['드라마']
김선혜_Act_1,김선혜,Actor,1,['공포(호러)']
공정환_Act_1,공정환,Actor,2,"['액션', '드라마']"
홍윤_Act_1,홍윤,Actor,2,"['액션', '드라마']"
이수광_Act_1,이수광,Actor,1,"['드라마', '액션']"
강안나_Act_1,강안나,Actor,1,"['공포(호러)', '미스터리']"
김병구_Act_1,김병구,Actor,2,"['드라마', '액션', '범죄']"
김영민_Act_1,김영민,Actor,1,"['드라마', '액션']"
정화빈_Act_1,정화빈,Actor,1,['다큐멘터리']
위민국_Act_1,위민국,Actor,4,"['사극', '액션', '드라마']"
황재운_Act_1,황재운,Actor,2,"['사극', '액션', '판타지', 'SF']"
송진영_Act_1,송진영,Actor,1,"['액션', '스릴러', '범죄']"
박수영_Act_1,박수영,Actor,1,['코미디']
이동욱_Act_1,이동욱,Actor,2,"['액션', '범죄', '코미디', '멜로/로맨스']"
정예서_Act_1,정예서,Actor,1,"['액션', 'SF', '판타지']"
김솔_Act_1,김솔,Actor,2,['미스터리']
김동환_Act_1,김동환,Actor,3,"['사극', '액션', '공포(호러)']"
이다혜_Act_1,이다혜,Actor,3,"['액션', '드라마']"
강유석_Act_1,강유석,Actor,1,['공포(호러)']
조여정_Act_1,조여정,Actor,1,"['공포(호러)', '미스터리']"
이윤석_Act_1,이윤석,Actor,1,"['액션', '범죄']"
박찬익_Act_1,박찬익,Actor,2,"['전쟁', '드라마']"
고한민_Act_1,고한민,Actor,2,"['액션', '드라마']"
정연주_Act_1,정연주,Actor,3,"['전쟁', '드라마']"
심유승_Act_1,심유승,Actor,1,['드라마']
임재민_Act_1,임재민,Actor,1,"['액션', 'SF', '판타지']"
엄태구_Act_1,엄태구,Actor,2,"['액션', '드라마', '코미디']"
유창한_Act_1,유창한,Actor,1,"['액션', '범죄']"
황무영_Act_1,황무영,Actor,3,"['드라마', '액션']"
오대천_Act_1,오대천,Actor,1,['드라마']
이택희_Act_1,이택희,Actor,1,"['액션', '범죄']"
신수연_Act_1,신수연,Actor,1,"['액션', '스릴러']"
장준휘_Act_1,장준휘,Actor,4,"['액션', '스릴러', '드라마', 'SF', '미스터리', '공포(호러)', '판타지', '멜로/로맨스']"
윤경미_Act_1,윤경미,Actor,1,['다큐멘터리']
임원선_Act_1,임원선,Actor,1,['드라마']
정시훈_Act_1,정시훈,Actor,1,"['사극', '액션']"
김다미_Act_1,김다미,Actor,1,['액션']
양준명_Act_1,양준명,Actor,1,['드라마']
이한준_Act_1,이한준,Actor,1,"['액션', '드라마']"
김윤식_Act_1,김윤식,Actor,1,['드라마']
김미소_Act_1,김미소,Actor,1,['액션']
동방우_Act_1,동방우,Actor,2,"['액션', '드라마', '스릴러', '범죄']"
오유경_Act_1,오유경,Actor,1,"['공포(호러)', '스릴러']"
변현식_Act_1,변현식,Actor,1,['드라마']
이재성_Act_1,이재성,Actor,1,"['액션', '범죄']"
한유리_Act_1,한유리,Actor,1,['멜로/로맨스']
심상용_Act_1,심상용,Actor,1,['액션']
차영민_Act_1,차영민,Actor,1,['액션']
최상재_Act_1,최상재,Actor,1,"['액션', '스릴러']"
손규진_Act_1,손규진,Actor,1,"['액션', '서부극(웨스턴)', '코미디']"
유정환_Act_1,유정환,Actor,1,"['드라마', '코미디']"
최백선_Act_1,최백선,Actor,1,"['스릴러', '범죄']"
김선미_Act_1,김선미,Actor,1,['공포(호러)']
이원석_Act_1,이원석,Actor,1,['액션']
배혜성_Act_1,배혜성,Actor,1,"['드라마', '액션']"
정영록_Act_1,정영록,Actor,1,"['사극', '액션']"
엄정화_Act_1,엄정화,Actor,1,['코미디']
전아희_Act_1,전아희,Actor,2,"['액션', 'SF', '판타지', '범죄']"
김강우_Act_1,김강우,Actor,1,['액션']
한기업_Act_1,한기업,Actor,1,"['액션', '스릴러', '범죄']"
장지후_Act_1,장지후,Actor,1,"['액션', '드라마']"
김지영_Act_1,김지영,Actor,1,"['코미디', '멜로/로맨스']"
강차욱_Act_1,강차욱,Actor,1,"['액션', 'SF', '판타지']"
이진민_Act_1,이진민,Actor,2,"['액션', '드라마']"
유강민_Act_1,유강민,Actor,1,['미스터리']
정준교_Act_1,정준교,Actor,1,['멜로/로맨스']
신현종_Act_1,신현종,Actor,1,"['액션', '스릴러']"
전수지_Act_1,전수지,Actor,2,"['드라마', '스릴러', '범죄']"
강한솔_Act_1,강한솔,Actor,1,['드라마']
김지호_Act_1,김지호,Actor,1,"['액션', '스릴러']"
유민재_Act_1,유민재,Actor,1,"['공포(호러)', '스릴러', '미스터리']"
윤기현_Act_1,윤기현,Actor,2,"['액션', '코미디']"
김조운_Act_1,김조운,Actor,2,"['드라마', '액션', '코미디']"
김채원_Act_1,김채원,Actor,1,['드라마']
김우현_Act_1,김우현,Actor,6,"['액션', '코미디', '범죄', '드라마', 'SF', '판타지']"
유동균_Act_1,유동균,Actor,1,"['코미디', '멜로/로맨스']"
김재건_Act_1,김재건,Actor,2,"['드라마', '코미디']"
최문경_Act_1,최문경,Actor,1,['코미디']
박정구_Act_1,박정구,Actor,1,"['공포(호러)', '미스터리']"
어성욱_Act_1,어성욱,Actor,1,['코미디']
재니스_Act_1,재니스,Actor,1,"['드라마', '가족']"
강한별_Act_1,강한별,Actor,2,"['액션', 'SF', '판타지', '범죄']"
한동희_Act_1,한동희,Actor,1,"['코미디', '멜로/로맨스']"
한상철_Act_1,한상철,Actor,1,"['액션', '범죄']"
구본혁_Act_1,구본혁,Actor,4,"['사극', '액션', '드라마']"
김기무_Act_1,김기무,Actor,1,['드라마']
김태양_Act_1,김태양,Actor,1,['코미디']
김상동_Act_1,김상동,Actor,1,['기타']
조은덕_Act_1,조은덕,Actor,1,"['코미디', '멜로/로맨스']"
성노진_Act_1,성노진,Actor,1,['드라마']
김태응_Act_1,김태응,Actor,1,"['사극', '액션']"
전혜원_Act_1,전혜원,Actor,2,"['액션', '스릴러']"
한사명_Act_1,한사명,Actor,1,"['코미디', '멜로/로맨스']"
송원수_Act_1,송원수,Actor,2,"['액션', '코미디']"
김미영_Act_1,김미영,Actor,1,"['전쟁', '드라마']"
이유진_Act_1,이유진,Actor,3,"['범죄', '스릴러', '드라마', '공포(호러)', '멜로/로맨스']"
이경욱_Act_1,이경욱,Actor,2,"['드라마', '액션', '코미디']"
정태우_Act_1,정태우,Actor,1,"['액션', '스릴러', '범죄']"
이사라_Act_1,이사라,Actor,2,"['드라마', '코미디']"
정시아_Act_1,정시아,Actor,1,['드라마']
지웅배_Act_1,지웅배,Actor,1,"['드라마', '판타지', '멜로/로맨스']"
이희석_Act_1,이희석,Actor,1,['드라마']
박윤희_Act_1,박윤희,Actor,3,"['애니메이션', '코미디', '멜로/로맨스']"
조달환_Act_1,조달환,Actor,1,"['코미디', '멜로/로맨스']"
김명곤_Act_1,김명곤,Actor,2,"['액션', '드라마']"
한서윤_Act_1,한서윤,Actor,4,"['액션', '드라마', '스릴러', '코미디']"
전민정_Act_1,전민정,Actor,1,"['액션', '범죄']"
최유송_Act_1,최유송,Actor,1,"['액션', '스릴러']"
배정환_Act_1,배정환,Actor,1,"['액션', '드라마']"
박정표_Act_1,박정표,Actor,1,['드라마']
윤택승_Act_1,윤택승,Actor,1,['액션']
황유이_Act_1,황유이,Actor,1,"['스릴러', '범죄']"
김미수_Act_1,김미수,Actor,1,"['코미디', '멜로/로맨스']"
석유진_Act_1,석유진,Actor,1,['멜로/로맨스']
강신철_Act_1,강신철,Actor,1,['드라마']
노수산나_Act_1,노수산나,Actor,3,"['액션', '드라마', '스릴러', '범죄']"
주예림_Act_1,주예림,Actor,1,['드라마']
전지학_Act_1,전지학,Actor,2,"['전쟁', '드라마']"
강신일_Act_1,강신일,Actor,1,['드라마']
이민우_Act_1,이민우,Actor,1,"['액션', '스릴러', '범죄']"
김지니_Act_1,김지니,Actor,1,"['드라마', '범죄']"
민윤기_Act_1,민윤기,Actor,1,['공연']
박광진_Act_1,박광진,Actor,1,['드라마']
김세홍_Act_1,김세홍,Actor,1,"['액션', 'SF', '판타지']"
김희상_Act_1,김희상,Actor,1,['드라마']
J.B. 올리베이라_Act_1,J.B. 올리베이라,Actor,1,['코미디']
서영우_Act_1,서영우,Actor,1,['드라마']
김성식_Act_1,김성식,Actor,1,['코미디']
김루아_Act_1,김루아,Actor,1,"['액션', 'SF', '판타지']"
윤승우_Act_1,윤승우,Actor,1,"['액션', '범죄']"
이유_Act_1,이유,Actor,1,['드라마']
이승훈_Act_1,이승훈,Actor,2,['드라마']
전희찬_Act_1,전희찬,Actor,1,"['액션', '범죄']"
임성민_Act_1,임성민,Actor,1,"['사극', '액션']"
박시환_Act_1,박시환,Actor,1,['드라마']
김진성_Act_1,김진성,Actor,1,['멜로/로맨스']
백현주_Act_1,백현주,Actor,1,"['액션', 'SF', '판타지']"
송광원_Act_1,송광원,Actor,1,['드라마']
김강일_Act_1,김강일,Actor,4,"['액션', '드라마', 'SF', '미스터리', '공포(호러)', '판타지']"
문진식_Act_1,문진식,Actor,1,"['액션', '범죄']"
이충식_Act_1,이충식,Actor,1,['액션']
이채영_Act_1,이채영,Actor,1,['액션']
정연_Act_1,정연,Actor,3,"['액션', '드라마', '스릴러', '범죄']"
정우탁_Act_1,정우탁,Actor,1,"['액션', '범죄']"
백도겸_Act_1,백도겸,Actor,1,['드라마']
백남준_Act_1,백남준,Actor,1,"['액션', '범죄']"
최원_Act_1,최원,Actor,2,"['드라마', '액션', '스릴러']"
김영준_Act_1,김영준,Actor,1,"['액션', '범죄']"
정주원_Act_1,정주원,Actor,2,"['애니메이션', '멜로/로맨스']"
민재웅_Act_1,민재웅,Actor,1,['드라마']
곽해은_Act_1,곽해은,Actor,1,"['공포(호러)', '미스터리']"
김보경_Act_1,김보경,Actor,1,"['액션', '스릴러']"
김지선_Act_1,김지선,Actor,1,"['액션', 'SF', '판타지']"
성수연_Act_1,성수연,Actor,1,['드라마']
오기덕_Act_1,오기덕,Actor,1,['액션']
이순화_Act_1,이순화,Actor,1,['코미디']
정우근_Act_1,정우근,Actor,1,['코미디']
나지엽_Act_1,나지엽,Actor,1,"['공포(호러)', '스릴러', '미스터리']"
신승환_Act_1,신승환,Actor,4,"['액션', '스릴러', '코미디', '범죄']"
쿠니무라 준_Act_1,쿠니무라 준,Actor,1,"['액션', '범죄']"
주진모_Act_1,주진모,Actor,1,['드라마']
석예린_Act_1,석예린,Actor,1,"['사극', '액션']"
박노철_Act_1,박노철,Actor,2,"['드라마', '공포(호러)', '판타지']"
김도영_Act_1,김도영,Actor,1,['다큐멘터리']
유연석_Act_1,유연석,Actor,2,"['액션', '공포(호러)', '스릴러', '드라마']"
박광재_Act_1,박광재,Actor,2,"['액션', 'SF', '판타지', '범죄']"
허정도_Act_1,허정도,Actor,1,"['드라마', '액션']"
일민_Act_1,일민,Actor,1,"['전쟁', '드라마']"
박정철_Act_1,박정철,Actor,2,"['드라마', '액션', '범죄']"
김대현_Act_1,김대현,Actor,2,"['공연', '뮤지컬']"
박경흠_Act_1,박경흠,Actor,1,['드라마']
박정곤_Act_1,박정곤,Actor,1,"['액션', '코미디']"
최배영_Act_1,최배영,Actor,1,"['스릴러', '범죄']"
박동주_Act_1,박동주,Actor,1,"['코미디', '멜로/로맨스']"
신하랑_Act_1,신하랑,Actor,1,"['액션', '스릴러', '범죄']"
김재금_Act_1,김재금,Actor,1,"['드라마', '가족']"
최재환_Act_1,최재환,Actor,2,"['액션', '코미디', '범죄', '스릴러', '멜로/로맨스']"
박무염_Act_1,박무염,Actor,1,"['액션', 'SF', '판타지']"
김만호_Act_1,김만호,Actor,2,"['드라마', '액션', '판타지', 'SF']"
손소영_Act_1,손소영,Actor,1,"['액션', '범죄']"
남회정_Act_1,남회정,Actor,1,"['드라마', '코미디']"
김주호_Act_1,김주호,Actor,1,['액션']
백준길_Act_1,백준길,Actor,1,"['액션', '범죄']"
이문빈_Act_1,이문빈,Actor,2,"['액션', '범죄', '드라마', '판타지', '멜로/로맨스']"
손태오_Act_1,손태오,Actor,1,"['액션', '범죄']"
장준혁_Act_1,장준혁,Actor,1,['드라마']
유승희_Act_1,유승희,Actor,1,['드라마']
정예훈_Act_1,정예훈,Actor,2,"['액션', '드라마']"
박준면_Act_1,박준면,Actor,2,"['액션', '범죄']"
김진형_Act_1,김진형,Actor,4,"['사극', '액션', '드라마']"
백태민_Act_1,백태민,Actor,2,"['액션', '드라마']"
장혜진_Act_1,장혜진,Actor,1,"['액션', '범죄']"
남문철_Act_1,남문철,Actor,1,"['액션', '범죄']"
허인영_Act_1,허인영,Actor,1,['드라마']
김소민_Act_1,김소민,Actor,1,['액션']
한재학_Act_1,한재학,Actor,1,"['사극', '액션']"
김신비_Act_1,김신비,Actor,2,"['공연', '뮤지컬']"
조명행_Act_1,조명행,Actor,3,"['액션', '스릴러', '범죄']"
타쿠야_Act_1,타쿠야,Actor,1,"['드라마', '멜로/로맨스']"
김경덕_Act_1,김경덕,Actor,1,['액션']
김다연_Act_1,김다연,Actor,1,['액션']
안소희_Act_1,안소희,Actor,1,"['드라마', '멜로/로맨스']"
황기석_Act_1,황기석,Actor,1,"['코미디', '멜로/로맨스']"
김기해_Act_1,김기해,Actor,1,['액션']
신평식_Act_1,신평식,Actor,1,"['드라마', '멜로/로맨스']"
김백겸_Act_1,김백겸,Actor,1,"['사극', '액션']"
이정환_Act_1,이정환,Actor,1,"['액션', '범죄']"
왕호영_Act_1,왕호영,Actor,1,"['액션', '드라마']"
심규식_Act_1,심규식,Actor,1,"['액션', '범죄']"
이은미_Act_1,이은미,Actor,1,['드라마']
김민수_Act_1,김민수,Actor,2,"['사극', '액션', '범죄']"
박주빈_Act_1,박주빈,Actor,1,"['스릴러', '범죄']"
조은유_Act_1,조은유,Actor,1,"['드라마', '멜로/로맨스']"
김구택_Act_1,김구택,Actor,3,"['액션', '공포(호러)', '드라마', '미스터리']"
유석원_Act_1,유석원,Actor,1,"['코미디', '멜로/로맨스']"
김창조_Act_1,김창조,Actor,1,['드라마']
조유진_Act_1,조유진,Actor,1,"['코미디', '멜로/로맨스']"
최성희_Act_1,최성희,Actor,1,['드라마']
송인호_Act_1,송인호,Actor,1,"['공포(호러)', '멜로/로맨스']"
구종근_Act_1,구종근,Actor,1,"['공포(호러)', '멜로/로맨스']"
임기홍_Act_1,임기홍,Actor,1,"['공연', '뮤지컬']"
구민혁_Act_1,구민혁,Actor,1,"['드라마', '액션']"
김승준_Act_1,김승준,Actor,2,"['액션', 'SF', '판타지']"
심하느리_Act_1,심하느리,Actor,1,"['액션', '범죄']"
김이담_Act_1,김이담,Actor,2,"['액션', '드라마']"
임미소_Act_1,임미소,Actor,1,['범죄']
